nombre,run,Dv,Correo,Nombre_usuario,Contrasena,Telefono_contacto,Puntos,Codigo_agenda,Etiqueta,Codigo_reserva,Fecha,Monto,Cantidad_personas
"Jorge Luis Páez Mojica",,,jorge6664@marmol.com,jolupámo,fPtcntZsuDXi6U,"+56 2 9277 5755",5524,62148,"Cena de Trabajo",544544,2026-04-29,3576000,8
"Cristobal Lomeli Alvarado",22992905,4,,cristobal5684,Ya4ZRemVi,"+56 2 8945 7816",7774,64526,Vacaciones,544545,2025-01-07,1000000,5
"Cristobal Lomeli Alvarado",22992905,4,,cristobal5684,Ya4ZRemVi,"+56 2 8945 7816",7774,64526,Vacaciones,544547,2025-09-29,1460000,5
"Enrique Sevilla Estévez",6418906,9,enrique184@tourket.com,,,,0,69696,Aniversario,544565,2025-03-12,1880000,
"Clara Castro Olivo",,,,Claraolivo,QUKC3RXt3uuK6fm,"+56 9 3605 0611",4079,65947,"Salida con Familia",544574,2025-01-03,345000,5
"Armando Rivas Díaz",28934219,2,,armando7049,P3Tei1bU3vvR,"+56 2 7284 0006",8603,71553,Vacaciones,544581,2025-01-01,730000,10
"Sr. María Elena Pérez Ruiz",,,sr.6878@edubus.cal,srmaelpéru,cMtEOeDv3,"+56 9 5052 6410",1651,61339,"Salida con Familia",544585,2025-01-30,258000,3
"Sta. Octavio Núñez Ornelas",,,stocnOUor@edubus.cal,Sta.ornelas,R6li4vN4ar,"+56 9 0858 8260",8035,69604,"Cena de Trabajo",544590,2025-12-11,905000,5
"Sta. Octavio Núñez Ornelas",,,stocnOUor@edubus.cal,Sta.ornelas,R6li4vN4ar,"+56 9 0858 8260",8035,69604,"Cena de Trabajo",544591,2025-11-28,390000,5
"Lucas Sepúlveda Sauceda",6885504,7,,Lucassauceda,GccQ2Gc7WGyd1,"+56 2 1632 1303",8331,68046,"Salida con Familia",544609,2025-01-14,180000,3
"Josefina Montañez Anaya",,,,Josefinaanaya,sP5uHnRP6eV7W,"+56 9 0270 1831",8956,62701,"Cena de Trabajo",544638,2025-04-26,296000,4
"Josefina Montañez Anaya",,,josefina616@outluc.com,Josefinaanaya,sP5uHnRP6eV7W,"+56 9 0270 1831",8956,62701,"Cena de Trabajo",544642,2025-07-21,1816000,4
"Julia Rodríguez Ulibarri",22439287,7,,juroul,nUsyFgLRLfBFcx4H,"+56 9 1615 9242",6678,62402,"Salida con Familia",544690,2025-05-18,183000,1
"Sta. Juan Valenzuela Cabán",,,,sta.5797,,"+56 2 3904 0762",0,,,544691,2025-07-09,342000,6
,27136716,3,,felipe9535,,"+56 2 8178 6053",6183,,"Cena de Trabajo",544692,,154000,
"Felipe Franco Macías",,,fefrma@marmol.com,felipe9535,,"+56 2 8178 6053",0,67486,"Cena de Trabajo",544695,2025-07-05,,1
"Soledad Rendón Zepeda",,,soreze@marmol.com,Soledadzepeda,tWD6pjoT,"+56 9 1824 2707",1184,62629,Vacaciones,544708,2025-04-21,438000,6
"Soledad Rendón Zepeda",,,soreze@marmol.com,Soledadzepeda,tWD6pjoT,"+56 9 1824 2707",1184,62629,Vacaciones,544709,2025-05-15,474000,6
"Ana María Barajas Ávalos",,,,Anaávalos,Nyw3aPrlSGm,"+56 9 6955 2310",0,62096,"Salida con Familia",,,1180000,10
"Sta. Guadalupe Dávila Lira",,,,Sta.lira,y6IQyBin5,"+56 2 6583 4999",9288,68520,"Salida con Amigos",544742,2025-02-28,1430000,10
"Sta. Guadalupe Dávila Lira",,,stgudOeli@marmol.com,Sta.lira,y6IQyBin5,"+56 2 6583 4999",9288,68520,"Salida con Amigos",544748,2025-05-25,1920000,10
"Cristian Prieto Ochoa",,,crproc@edubus.cal,cristian2000,s1iUdvyI8WnuA,"+56 9 0432 0655",3386,69830,"Salida con Amigos",544767,2025-01-30,79000,1
"Roberto Rosales Mojica",22937123,1,,Robertomojica,xvfyYg7FlptpYSj7,"+56 9 5161 2890",6231,65689,Vacaciones,544777,2025-08-31,2744000,7
"Claudia Lozada Yáñez",8005200,6,,Claudiayáñez,QHdoSDorj3,"+56 9 9379 3069",9330,70220,"Salida con Amigos",544778,2025-02-04,744000,4
"Claudia Lozada Yáñez",,,clloyOe@tourket.com,,,"+56 9 9379 3069",9330,70220,,,2025-02-13,380000,4
"Verónica Reynoso Cerda",,,VerOInicacerda@wass.com,verónica7212,EyOU5uoJL6,"+56 2 6913 6828",7559,63693,"Salida con Familia",544801,2025-02-07,252000,3
"Verónica Reynoso Cerda",,,VerOInicacerda@wass.com,verónica7212,EyOU5uoJL6,"+56 2 6913 6828",7559,63693,"Salida con Familia",544802,2025-02-01,147000,3
"Benito Campos Ozuna",,,benito5265@marmol.com,Benitoozuna,RhJJAr8UN,"+56 9 3455 7936",4229,63362,"Salida con Amigos",544803,2025-07-24,492000,4
"Carlos Domínguez Cantú",7099320,1,,cadoca,g8GVAeFi,"+56 9 8335 0380",3570,64644,"Salida con Amigos",544805,2025-12-04,399000,7
"Alejandro Mejía Salinas",,,almesa@viajesanma.com,alejandro3249,VeU8WUnDfK5xdE,"+56 9 7795 8608",5813,70203,"Salida con Familia",544809,2025-03-27,189000,7
"Alejandro Mejía Salinas",,,almesa@viajesanma.com,alejandro3249,VeU8WUnDfK5xdE,"+56 9 7795 8608",5813,70203,"Salida con Familia",544810,2025-10-27,3157000,7
"Alejandro Mejía Salinas",,,almesa@viajesanma.com,alejandro3249,VeU8WUnDfK5xdE,"+56 9 7795 8608",5813,70203,"Salida con Familia",544817,2025-09-04,1001000,7
"Marta Zúñiga Juárez",,,marta5589@wass.com,Martajuárez,RSqacng91E,"+56 2 3162 9106",6767,70904,"Salida con Familia",544818,2025-04-16,1372000,7
"Marta Zúñiga Juárez",,,marta5589@wass.com,Martajuárez,RSqacng91E,"+56 2 3162 9106",6767,70904,"Salida con Familia",544821,2025-03-05,70000,7
"Marta Zúñiga Juárez",,,marta5589@wass.com,Martajuárez,RSqacng91E,"+56 2 3162 9106",6767,70904,"Salida con Familia",544822,2025-08-12,847000,7
"Lola Castillo Valadez",4949774,1,,Lolavaladez,PRKm2v4Lbw,"+56 2 1961 7006",1871,62358,Aniversario,544851,2026-01-27,158000,1
,,,lola9556@tourket.com,Lolavaladez,PRKm2v4Lbw,,1871,62358,Aniversario,544857,,151000,
,6421634,1,,,ScF8y3rWX,"+56 9 7433 0428",8478,70768,Aniversario,,2026-01-24,,9
"Anita Padrón Ruiz",,,,Anitaruiz,oRzsTvBAa5iA3d,,3663,,Vacaciones,544903,2025-01-04,,2
"Gregorio Navarrete Lomeli",,,grnalo@edubus.cal,Gregoriolomeli,YJZzx84C,"+56 9 3662 8276",3952,66166,Vacaciones,544909,2025-07-04,688000,8
"Gregorio Navarrete Lomeli",,,grnalo@edubus.cal,Gregoriolomeli,YJZzx84C,"+56 9 3662 8276",3952,66166,Vacaciones,544910,2025-05-18,3760000,8
"Timoteo Fernández Ortega",,,Timoteoortega@viajesanma.com,timoteo6411,pi5siU3TSBAy,"+56 9 7268 6601",3134,68356,"Salida con Amigos",544923,2025-02-07,771000,3
"Elisa Alfaro Casanova",,,elalca@tourket.com,,zVzYD0e1jm7,"+56 2 2258 1741",5235,65264,"Cena de Trabajo",,2025-10-26,,6
,25614813,7,lorena1866@marmol.com,,lagJwMYqT27TyAQ,,1056,64732,"Salida con Familia",,2025-02-10,,10
"Ana María Bonilla Zúñiga",,,,,p7e3tYcAmULBc,"+56 9 6903 0045",6021,70099,,544940,2025-09-16,420000,
"Claudio Lara Peralta",,,Claudioperalta@wass.com,claudio3068,i3j3bFQPz,"+56 2 9147 8217",9282,63320,"Salida con Familia",544943,2026-06-24,456000,8
"Claudio Lara Peralta",,,,claudio3068,i3j3bFQPz,"+56 2 9147 8217",9282,63320,"Salida con Familia",544946,2025-11-21,1248000,8
"Ramona Tapia Briseño",,,ramona3867@outluc.com,ratabr,sAVUWlR1kpTb82,"+56 2 9946 8014",2991,70359,"Salida con Amigos",544952,2025-01-17,1820000,10
"Patricio Sarabia Casillas",,,Patriciocasillas@outluc.com,Patriciocasillas,VTGvp9idK6NwocPv,"+56 9 9081 8298",9303,62636,"Salida con Familia",544983,2025-03-18,136000,4
"Patricio Sarabia Casillas",,,Patriciocasillas@outluc.com,Patriciocasillas,VTGvp9idK6NwocPv,"+56 9 9081 8298",9303,62636,"Salida con Familia",544984,2025-05-12,692000,4
"Patricio Sarabia Casillas",,,Patriciocasillas@outluc.com,Patriciocasillas,VTGvp9idK6NwocPv,"+56 9 9081 8298",9303,62636,"Salida con Familia",544985,2025-07-17,952000,4
"Isabel Roybal Balderas",20430778,4,,isabel3836,0KDmB8yhPHAcffc,"+56 9 9407 9052",6273,69084,"Salida con Familia",544989,2025-05-10,1496000,8
"Dolores Gollum Gracia",9075330,4,,Doloresgracia,FjPhg2p1STn,"+56 9 6371 4295",6370,70259,"Salida con Familia",545013,2025-01-16,2984000,8
"Sta. Daniela Moya Rodrígez",,,stdamoro@viajesanma.com,sta.850,WpmV0erpcX9Wa,"+56 2 8341 5117",7190,68175,Aniversario,545020,2025-02-26,420000,7
"Sra. Bernardo Nevárez Mojica",,,,srbenemo,2J7TfxLd,"+56 2 3406 2416",2540,,Aniversario,545084,2026-05-14,903000,
"Sra. Bernardo Nevárez Mojica",12186749,4,,srbenemo,2J7TfxLd,"+56 2 3406 2416",2540,64369,Aniversario,545085,2025-04-04,318000,3
"Salvador Vásquez Romo",5658503,6,,salvador5818,xD69g3okGnOQ,"+56 2 5434 3145",9827,70833,"Salida con Amigos",545102,2025-03-29,1750000,10
"Carmen Urrutia Villalpando",,,carmen6315@outluc.com,carmen4615,nlzKeW1l0,"+56 9 9483 9986",7817,62982,"Salida con Familia",545111,2025-02-05,720000,4
"Sra. Alberto López León",17391093,2,,srallóle,ti1k7S6q3W6CZYje,"+56 9 1561 8809",6095,69020,"Salida con Amigos",545113,2025-01-12,936000,9
"Sr. Alfredo Rosario Medrano",,,Sr.medrano@marmol.com,sralrome,VlUaTl93qp,"+56 9 8092 5511",3502,69109,Aniversario,545114,2025-01-03,468000,9
"Sr. Alfredo Rosario Medrano",,,Sr.medrano@marmol.com,sralrome,VlUaTl93qp,"+56 9 8092 5511",3502,69109,Aniversario,545118,2025-05-26,477000,9
"Ana María Martínez Ocampo",5733571,8,,ana8428,abFJM9aEFY6xLURS,"+56 9 0599 2995",7641,66385,"Salida con Familia",545121,2025-10-08,304000,4
"Sta. Francisca Terán Rendón",20486177,3,,Sta.rendón,RjWAXArj5NV6N,"+56 9 9404 4823",8185,61492,"Salida con Familia",545139,2025-04-22,1128000,8
"Sra. Laura Cerda Lugo",24957809,6,,srlacelu,UvOwk9750yTNzkt,"+56 2 6359 2389",4448,66373,"Cena de Trabajo",545145,2025-04-17,672000,7
"Sr. Patricio Treviño Alva",14251395,1,,srpatral,HcH0Vw0Y46yosuq,"+56 2 2485 4232",2568,63019,"Salida con Amigos",545171,2025-01-19,1386000,7
"Arturo Vergara Reyna",,,Arturoreyna@edubus.cal,,jKN9gBakR59m,,9002,,"Salida con Familia",545199,2025-01-08,,2
"Rocio Tapia Centeno",26267775,3,,rocio5063,5gAnOZU2,"+56 2 2537 3071",896,61725,"Cena de Trabajo",545209,2026-01-24,180000,4
"Lorena Padilla Ureña",,,,lorena4109,JBP5lJNylOcnFJF,"+56 9 7110 2937",9326,72185,Aniversario,545216,2026-05-04,424000,4
"Lorena Padilla Ureña",,,Lorenaurena@wass.com,lorena4109,JBP5lJNylOcnFJF,"+56 9 7110 2937",9326,72185,Aniversario,545218,2026-06-29,336000,4
"Lorena Padilla Ureña",,,Lorenaurena@wass.com,lorena4109,JBP5lJNylOcnFJF,"+56 9 7110 2937",9326,72185,Aniversario,545219,2026-03-16,1252000,4
"Ignacio Leyva Peres",,,Ignacioperes@edubus.cal,Ignacioperes,I55ntzGQXpV4WA,"+56 2 9967 3818",4022,63871,"Cena de Trabajo",545231,2025-11-04,675000,9
"Ignacio Leyva Peres",,,,Ignacioperes,I55ntzGQXpV4WA,"+56 2 9967 3818",4022,63871,"Cena de Trabajo",545232,2025-03-23,1080000,9
"Gabriela Olvera Santana",15659902,6,,Gabrielasantana,kBBs3rkZ8EcWl8,"+56 9 8166 6479",2851,66141,"Salida con Amigos",545243,2025-04-24,1370000,5
"Ariadna Páez Solís",3851292,7,,arpáso,kjPlPZ0vHDojonQw,"+56 2 9569 9679",7810,61188,Aniversario,545268,2026-05-13,994000,7
"Rubén Sanabria Posada",21537854,3,rubOon7037@outluc.com,rubén6341,,,0,65586,,,2026-04-11,3297000,7
"José María Cruz Gaitán",,,josOo8209@tourket.com,Joségaitán,8LMjK4OKp8fU,"+56 2 8513 1546",6691,63882,Aniversario,545280,2025-05-21,3770000,10
"José María Cruz Gaitán",,,josOo8209@tourket.com,Joségaitán,8LMjK4OKp8fU,"+56 2 8513 1546",6691,63882,Aniversario,545282,2025-04-05,4330000,10
"Agustín Jurado Baca",14862768,1,,agjuba,bmA9k1kdQY,"+56 9 8189 2140",7548,61633,Vacaciones,545288,2025-01-08,364000,1
"Ricardo Téllez Quiroz",,,,Ricardoquiroz,tKvypNq08cLoGcG,"+56 2 9452 5051",9070,71556,"Salida con Amigos",545289,2025-04-13,198000,2
"Ricardo Téllez Quiroz",,,ritOoqu@tourket.com,Ricardoquiroz,tKvypNq08cLoGcG,"+56 2 9452 5051",9070,71556,"Salida con Amigos",545290,2025-02-11,436000,2
"Tomás Ramírez Rincón",,,TomOesrincOIn@marmol.com,torari,,"+56 9 9948 2021",8494,67259,Aniversario,545299,,940000,
"Sra. Felipe Grijalva Romo",,,,Sra.romo,ARV6WRig7dxL3CLP,,0,71692,,545307,2025-01-05,1482000,
"Jorge Luis Villalobos Otero",27430852,4,,jorge3291,tEVwP1hg6b0EbxN,"+56 9 5838 2950",4920,71316,"Cena de Trabajo",545339,2025-05-26,354000,3
"Norma Vega Estévez",6007574,3,,Normaestévez,8wB6HT5XrcSxs,"+56 9 5294 3385",4829,67177,"Salida con Amigos",545349,2025-06-22,1160000,8
"Esteban Macías Ordóñez",,,,Estebanordóñez,Yr5Gyjdf2vx,"+56 2 3941 0166",8135,71122,"Cena de Trabajo",545387,2025-08-20,1750000,10
"Esteban Macías Ordóñez",,,EstebanordOInez@edubus.cal,Estebanordóñez,Yr5Gyjdf2vx,"+56 2 3941 0166",8135,71122,"Cena de Trabajo",545388,2025-03-25,1100000,10
"Carolina Acuña Arroyo",10827112,4,,carolina5048,oGY4J1zIBt6r,"+56 9 6428 3233",266,69775,"Salida con Amigos",,,,
"Rodrigo Colón Jiménez",8428707,5,,rocoji,uobxs7nA7OF,"+56 9 7522 9123",9989,63418,Aniversario,545408,2025-02-11,656000,4
,8428707,5,RodrigojimOonez@tourket.com,rocoji,uobxs7nA7OF,,9989,,,545409,2025-01-02,,4
"Antonio Archuleta Nájera",,,anarnOe@marmol.com,antonio6129,4N7Das6S0zIa,"+56 2 4217 4189",5875,63235,"Cena de Trabajo",545417,2025-09-04,807000,3
"Juan Carlos Montez Tejada",,,juan6158@viajesanma.com,jucamote,2oSACCRIQRHU,"+56 9 3381 7290",6988,70175,"Salida con Amigos",545419,2025-03-09,261000,3
"Alfonso Monroy Atencio",,,Alfonsoatencio@viajesanma.com,Alfonsoatencio,2F46PDSum9qbzPp,"+56 9 4509 7791",8120,68168,Aniversario,545420,2025-06-03,519000,3
"Alfonso Monroy Atencio",,,Alfonsoatencio@viajesanma.com,Alfonsoatencio,2F46PDSum9qbzPp,"+56 9 4509 7791",8120,68168,Aniversario,545427,2025-01-13,675000,3
,,,,Alfonsoatencio,,"+56 9 4509 7791",0,68168,Aniversario,,2025-02-19,495000,3
"Miguel Ángel Carrera Nájera",19019469,8,,miáncaná,Ju8Waa3w25,"+56 2 6811 7546",2101,63940,"Salida con Familia",545449,2025-08-21,1350000,10
"Gabriela Guzmán Cruz",1842521,1,,gagucr,IuRY6EDz,"+56 9 1580 0413",9320,69863,Vacaciones,545458,2025-02-19,660000,2
"Sra. Andrés Tórrez Vallejo",,,sra.7619@outluc.com,srantóva,wPr7J0cI1pYJ0V0,"+56 9 7697 0616",4247,64059,Vacaciones,545470,2025-09-04,264000,4
"Sra. Andrés Tórrez Vallejo",,,sra.7619@outluc.com,srantóva,wPr7J0cI1pYJ0V0,"+56 9 7697 0616",4247,64059,Vacaciones,545472,2025-05-11,508000,4
"Alfredo Parra Granados",9124446,2,,,m4nhGvFBjAwUR9M,"+56 2 4248 9581",5599,67747,,545496,2025-11-07,,
"María Soledad Garrido Cadena",,,marOAa8091@wass.com,maría8278,oqIo4dnU3Y9Be,"+56 9 8927 5181",301,61195,Vacaciones,545497,2025-01-05,3420000,10
"Sr. Silvia Carbajal Nevárez",,,sr.1416@marmol.com,Sr.nevárez,qqYcxO6TofLP,"+56 9 2209 9820",4557,66989,"Salida con Amigos",545518,2025-04-29,427000,7
"Sr. Silvia Carbajal Nevárez",,,sr.1416@marmol.com,Sr.nevárez,qqYcxO6TofLP,"+56 9 2209 9820",4557,66989,"Salida con Amigos",545519,2025-08-16,1323000,7
"Sra. Adriana Pichardo Colón",12882770,6,,sradpico,2nMRiFf3lR,"+56 2 3770 2803",7866,64830,Aniversario,545592,2025-01-14,216000,3
"Guillermina Jaramillo Miramontes",19763351,4,,guillermina1653,L16WGeZ6Q8c3itM,"+56 9 3064 0034",7686,71559,"Cena de Trabajo",545595,2026-08-19,1900000,10
"Margarita Quintero Alcala",,,Margaritaalcala@outluc.com,Margaritaalcala,i0i2LoSYfz,"+56 9 8175 3083",550,61484,Aniversario,545598,2026-05-23,116000,2
"Gabriel Jaimes Mireles",17909787,7,,Gabrielmireles,SJkfA6EngfpQSFE,"+56 9 9906 7741",9602,68798,Aniversario,545626,2025-08-29,284000,4
"Sta. Diego Miranda Huerta",,,,stdimihu,,"+56 2 0417 2708",9647,71443,Vacaciones,,2025-05-12,104000,
"Sta. Diego Miranda Huerta",22439598,1,,stdimihu,q2hlOMpj5FcSH,"+56 2 0417 2708",9647,71443,Vacaciones,545630,2025-06-27,976000,4
"Eloisa Mateo Quiroz",15608281,3,,Eloisaquiroz,2bnBsKcCc3AG,"+56 9 3328 5353",9794,72073,"Salida con Amigos",545632,2025-11-26,276000,4
"Ramiro Longoria Carranza",3596555,6,,ramiro2034,07FHu5oqo9I,"+56 2 8066 9719",465,67319,Aniversario,545689,2025-05-03,840000,3
"Marco Antonio Perales Cerda",1650992,2,,maanpece,hQrO6f5ilRChWIe,"+56 2 5892 1513",1369,66044,Aniversario,545696,2026-01-10,1250000,10
"Claudio Sáenz Galarza",,,claudio1872@wass.com,Claudiogalarza,cm1LFkTWrj47SY,"+56 2 4097 1319",5620,68746,"Salida con Familia",545737,2026-02-14,2215000,5
"Claudio Sáenz Galarza",,,claudio1872@wass.com,Claudiogalarza,cm1LFkTWrj47SY,"+56 2 4097 1319",5620,68746,"Salida con Familia",545738,2025-10-23,530000,5
"Claudio Sáenz Galarza",,,claudio1872@wass.com,Claudiogalarza,cm1LFkTWrj47SY,"+56 2 4097 1319",5620,68746,"Salida con Familia",545739,2025-08-06,1025000,5
"Andrea Uribe Miranda",,,,,mUH6QoY9zu,"+56 2 4138 1681",0,62017,,545759,2025-12-12,,10
"Julio César Benítez Arevalo",,,,julio8726,a6CceSA4WFcAdO,"+56 2 9731 4931",146,69473,Vacaciones,545778,2025-02-01,532000,7
"Reina Abeyta Prado",,,reina4013@tourket.com,Reinaprado,Kl9pZuQ6jtrg,"+56 2 3264 7955",8201,71600,Aniversario,545786,2025-06-15,3000000,10
"Reina Abeyta Prado",,,reina4013@tourket.com,Reinaprado,Kl9pZuQ6jtrg,"+56 2 3264 7955",8201,71600,Aniversario,545787,2025-04-29,450000,10
"Maricarmen Guevara Ureña",,,maguur@viajesanma.com,maguur,J1qdX4P0i,"+56 9 8803 0214",2472,66203,"Salida con Amigos",545795,2025-02-12,844000,2
"Maricarmen Guevara Ureña",,,maguur@viajesanma.com,maguur,J1qdX4P0i,"+56 9 8803 0214",2472,66203,"Salida con Amigos",545797,2026-04-24,762000,2
"Maricarmen Guevara Ureña",,,maguur@viajesanma.com,maguur,J1qdX4P0i,"+56 9 8803 0214",2472,66203,"Salida con Amigos",545801,2025-08-18,310000,2
"Hernán Saucedo Canales",17203840,9,,hesaca,ymd85kCC,"+56 2 3401 2905",3824,65746,Aniversario,545815,2025-02-16,784000,7
"Hernán Saucedo Canales",17203840,9,,hesaca,ymd85kCC,"+56 2 3401 2905",3824,65746,Aniversario,545818,2025-07-16,476000,7
"Hernán Saucedo Canales",17203840,9,,,,"+56 2 3401 2905",3824,65746,,545821,2026-08-30,812000,
"Sra. Adán Lemus Gollum",16714056,4,,sradlego,awW1w2hozzsT3395,,3476,70172,,545850,,,3
"Sta. Maricarmen Ruelas Oquendo",,,sta.207@viajesanma.com,Sta.oquendo,4bSEoOaRlc3U2,"+56 2 8393 3626",5686,68512,"Salida con Amigos",545878,2025-02-07,1728000,9
"Sta. Maricarmen Ruelas Oquendo",,,sta.207@viajesanma.com,Sta.oquendo,4bSEoOaRlc3U2,"+56 2 8393 3626",5686,68512,"Salida con Amigos",545879,2025-02-11,1305000,9
,,,,,,"+56 2 8393 3626",5686,68512,"Salida con Amigos",,2025-01-30,3429000,9
,18444279,5,Sr.barela@outluc.com,sr.4925,4u8QttOo,,1737,70085,,,2025-11-09,,10
"Hernán Mares Delagarza",,,,hemade,isOohePril9XoY,"+56 2 6562 9632",4391,,,545924,,1480000,10
"Hernán Mares Delagarza",,,hemade@outluc.com,hemade,isOohePril9XoY,"+56 2 6562 9632",4391,61258,"Cena de Trabajo",545928,2025-11-25,860000,10
,,,vivigr@viajesanma.com,Victoriagranados,I3tfC6PqW2MY,,7941,64547,Vacaciones,545946,2026-05-29,1368000,
"Victoria Villagómez Granados",26526763,7,,Victoriagranados,I3tfC6PqW2MY,,7941,,Vacaciones,545947,,,
"Ana María Adame Salgado",,,anmaadsa@edubus.cal,anmaadsa,Duj9J1PQf,"+56 2 5880 3601",9000,67155,Aniversario,545948,2025-07-01,1116000,6
"Patricia Leyva Ramón",,,PatriciaramOIn@wass.com,Patriciaramón,Y8eUCnKbkk,"+56 9 1024 9095",1102,65926,"Salida con Amigos",545951,2026-02-21,1880000,8
,3720799,3,grluma@viajesanma.com,,,,2005,65846,"Salida con Amigos",,2025-01-12,605000,5
"Cristobal Ponce Ramírez",17814588,6,,Cristobalramírez,Pg8kjI1db,"+56 9 0946 9439",718,64957,"Salida con Amigos",545989,2025-03-08,567000,7
"Horacio Chavarría Godoy",,,hochgo@edubus.cal,hochgo,y9hGXOlkSjn2Mt6,"+56 9 0997 9773",5823,70313,"Cena de Trabajo",546004,2026-07-17,230000,2
"Verónica Gaytán Rodrígez",,,,Verónicarodrígez,5iSR3Bi0Wq,"+56 9 2262 7626",472,67812,Aniversario,546018,2025-06-16,1962000,9
"Verónica Gaytán Rodrígez",,,verOInica3383@edubus.cal,Verónicarodrígez,5iSR3Bi0Wq,"+56 9 2262 7626",472,67812,Aniversario,546019,2025-04-10,1701000,9
"Sra. Pilar Bañuelos Lebrón",5001278,6,,sra.3352,MRB1lb7WH,"+56 2 0362 1707",4574,66545,"Salida con Amigos",546025,2026-09-09,1960000,10
"Virginia Romero Trujillo",,,virotr@viajesanma.com,virotr,84UfJNxvVTA,"+56 9 4842 0016",512,68191,"Salida con Familia",546027,2025-03-20,3150000,7
"Pablo Saldivar Correa",,,,pasaco,aq64l09Ut0VXk,"+56 2 7005 6906",3721,65454,"Salida con Amigos",546028,2025-04-02,976000,8
"Pablo Saldivar Correa",,,,pasaco,aq64l09Ut0VXk,"+56 2 7005 6906",3721,65454,"Salida con Amigos",546033,2025-07-13,1248000,8
"Elsa Treviño León",,,,eltrle,zJ8PoZPjIf0qt,,1399,,"Cena de Trabajo",546034,2025-01-30,2412000,9
,,,,Sr.contreras,JZ2oYQ1OEhDvsm,"+56 9 1229 7541",5674,66685,"Salida con Familia",,,196000,
,21096581,5,adcabo@viajesanma.com,,,,5719,67847,Vacaciones,546051,2025-05-12,,7
"Emilia Gálvez Malave",18122594,7,,emgáma,0pcUSr6VNECUE,"+56 2 7448 6681",4201,64545,"Salida con Familia",546055,2025-04-28,756000,6
,,,AnaresOondez@viajesanma.com,ana4609,ChWSze53TJQxTvlY,"+56 9 0706 7964",0,65279,Aniversario,546065,,1960000,
"Miguel Ávalos Villegas",,,Miguelvillegas@edubus.cal,miávvi,bYoA70t7Yk46,"+56 2 2826 9531",9194,62231,"Salida con Amigos",546068,2025-09-18,1074000,3
"Miguel Ávalos Villegas",,,Miguelvillegas@edubus.cal,miávvi,bYoA70t7Yk46,"+56 2 2826 9531",9194,62231,"Salida con Amigos",546073,2025-04-26,756000,3
"Caridad Banda Estrada",,,caridad8913@wass.com,Caridadestrada,pkxTRjUESVF5,"+56 9 4941 5744",8535,62883,Aniversario,546108,2025-08-26,801000,9
"Caridad Banda Estrada",,,,Caridadestrada,pkxTRjUESVF5,"+56 9 4941 5744",8535,62883,Aniversario,546109,2025-09-15,621000,9
"Caridad Banda Estrada",,,caridad8913@wass.com,Caridadestrada,pkxTRjUESVF5,"+56 9 4941 5744",8535,62883,Aniversario,546110,2025-01-04,900000,9
"Alfonso Merino Briones",18768534,6,,Alfonsobriones,MGS95mkw2Fv4ZaH9,"+56 9 6934 8219",6559,71568,"Salida con Amigos",546117,2025-06-08,820000,4
"Sra. Diana Escalante Martínez",,,srdiesma@marmol.com,,,"+56 2 9229 0193",694,63476,,,2025-09-03,623000,7
"Mario Delagarza Castellanos",8656848,9,,madeca,dv36s7F73jb2XJNw,"+56 2 5985 2746",7706,69457,"Cena de Trabajo",546155,2025-11-04,960000,5
"Mario Delagarza Castellanos",8656848,9,,madeca,dv36s7F73jb2XJNw,"+56 2 5985 2746",7706,69457,"Cena de Trabajo",546157,2025-06-01,735000,5
"Andrés Sosa Trejo",,,,andrés1649,,"+56 9 0419 7956",3383,69638,,546159,2025-12-10,750000,5
"Sta. Rodrigo Ramos Vallejo",,,,strorava,z5yk0z9z1hAO,"+56 2 5778 1583",1328,69022,Aniversario,546163,2025-08-08,124000,1
"Sta. Rodrigo Ramos Vallejo",,,Sta.vallejo@tourket.com,strorava,z5yk0z9z1hAO,"+56 2 5778 1583",1328,69022,Aniversario,546164,2025-04-04,248000,1
"Sta. Rodrigo Ramos Vallejo",,,Sta.vallejo@tourket.com,strorava,z5yk0z9z1hAO,"+56 2 5778 1583",1328,69022,Aniversario,546165,2025-09-13,293000,1
"Eva Batista Reséndez",27280523,7,,eva8568,0PQxxbNdFu5sRssy,"+56 2 5886 0781",3752,69013,Aniversario,546174,2025-07-20,268000,2
"Sonia Escobar Patiño",12653293,8,,soespa,b4XaPbYofRIPR,"+56 9 5265 8032",6907,65848,"Cena de Trabajo",546210,2025-02-28,2214000,9
"Sra. Soledad Piña Saldaña",,,srsopisa@tourket.com,,N88nGAojr1,"+56 9 9481 5498",0,62871,,546232,2026-01-12,1017000,9
"Sr. Óscar Márquez Frías",17694185,5,,sr.714,4Rx9m8wpkTdE,"+56 9 2803 4780",9745,67150,"Salida con Familia",546239,2026-04-09,868000,7
"Dorotea Echevarría Serrano",,,Doroteaserrano@marmol.com,doecse,C4wjyhS6l90rl,"+56 9 9506 9684",9332,70141,Vacaciones,546241,2025-07-04,749000,7
"Dorotea Echevarría Serrano",,,Doroteaserrano@marmol.com,doecse,C4wjyhS6l90rl,"+56 9 9506 9684",9332,70141,Vacaciones,546247,2025-05-29,658000,7
"Dorotea Echevarría Serrano",,,Doroteaserrano@marmol.com,doecse,C4wjyhS6l90rl,"+56 9 9506 9684",9332,70141,Vacaciones,546254,2025-02-17,1169000,7
